% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=1066300, Fri Mar 29 15:12:20 2019, <python>{}</python>
1 11 0.49257033242754605 1.000046154911259 44.67945721537868 4.4679457215378683e+01 74.4504023194363 158.08297873459182   
2 22 0.47748321139265637 1.1657284592685973 5.857136206593734 5.8571362065937338e+00 32.64476451892855 143.04054661241273   
3 33 0.449215592807026 1.2040589983443553 5.857136206593734 1.5913603041947514e+01 38.79771093252514 146.19778135192976   
4 44 0.4285988560228596 1.2455896296757205 5.857136206593734 1.1430185642509546e+01 19.41674314717586 69.28467627160434   
5 55 0.39673399057894787 1.2575926531075383 5.857136206593734 1.0395990443633456e+01 46.63677690063765 139.64570304650405   
6 66 0.41250815633044247 1.2564241074738742 5.857136206593734 8.6574313302643997e+00 24.606800407574838 93.61999331121496   
7 77 0.424572913290118 1.3024093766988187 5.857136206593734 9.1399042043602456e+00 49.133457861027146 104.67220251346349   
8 88 0.40829211560191564 1.3510120288017395 5.857136206593734 9.0867304311234633e+00 20.524898488077444 154.2817681934666   
9 99 0.3946339790098378 1.3735658716088477 5.407794373505482 5.4077943735054816e+00 23.429324713674816 120.11107667876077   
10 110 0.3708844372573686 1.3703930505763295 5.407794373505482 9.9164756447346480e+00 15.355416393380489 106.92814541527713   
11 121 0.34388839855160963 1.4027798654941201 5.407794373505482 6.6533287352311365e+00 12.085970716172229 18.24784648104648   
12 132 0.338934862542535 1.3955330726731023 5.407794373505482 6.4725360080680723e+00 10.697280135777236 93.13049966777034   
13 143 0.3209503998067307 1.4461630791519975 5.407794373505482 7.1589177464466074e+00 10.882470621651766 58.096971855615436   
14 154 0.3286246892648271 1.4701554488623292 5.407794373505482 7.7213680294037630e+00 13.348103361836309 89.6634560238454   
15 165 0.3255273825534858 1.5267647404616413 5.407794373505482 6.3442894799265241e+00 11.644495451331107 17.136847111976135   
16 176 0.33894794376089804 1.5932203569027394 1.8597954272420083 1.8597954272420083e+00 13.154371274346236 117.76332625610603   
17 187 0.3686894004150657 1.6300881327922738 1.8597954272420083 1.0665569931737332e+01 36.90701078921317 133.4185440231794   
18 198 0.39731110777177475 1.6371898277055874 1.8597954272420083 7.6911703664286213e+00 12.593249726615944 131.815024548704   
19 209 0.4178202986796386 1.6709998840797837 1.8597954272420083 8.6251923717273353e+00 35.63798252620777 144.65418319599283   
20 220 0.4227652819908128 1.7345698486892793 1.8597954272420083 8.4670997888300565e+00 40.68537316520246 123.10075350763508   
21 231 0.42987589295590334 1.779228413391876 1.8597954272420083 1.0716206431208652e+01 19.311823944246036 74.12339142637933   
22 242 0.44885923150801105 1.8671470903251228 1.8597954272420083 6.2595244959164775e+00 41.69136149670867 63.38973127888256   
23 253 0.45649677974347425 2.024356029303798 1.8597954272420083 9.0632939722219543e+00 17.981799574557517 113.62312015376602   
24 264 0.4376840967290335 2.0807250480969604 1.8597954272420083 1.2314797160910389e+01 53.77212251644557 82.59253318856284   
25 275 0.4389232631683987 2.1463064106953036 1.8597954272420083 9.5214139721950435e+00 15.301384591158179 52.52137357971002   
26 286 0.4199430441141389 2.1715111888416345 1.8597954272420083 9.1613764651663825e+00 14.981186460174612 106.16408755861914   
27 297 0.40280833961062285 2.1693257008775424 1.8597954272420083 5.2556954217111640e+00 20.030280825800787 119.65945042131763   
28 308 0.3887470293924696 2.1539140399875256 1.8597954272420083 8.3605755980901222e+00 10.630864397147077 102.34269183595903   
29 319 0.3739369765584566 2.164042421057161 1.8597954272420083 6.1953955009023103e+00 14.065555479207976 106.7662704082284   
30 330 0.35997795519192455 2.31430043830337 1.8597954272420083 7.1812747270006589e+00 12.308960817282 77.16238356472807   
31 341 0.3688699058336174 2.306598765760576 1.8597954272420083 1.0519667261593545e+01 35.67687414963712 64.4005408917974   
32 352 0.3679899811081568 2.279241215137885 1.8597954272420083 5.0592317292894675e+00 13.889077615764595 97.05691768240082   
33 363 0.3538222022906922 2.283114533887012 1.8597954272420083 8.6632421226798204e+00 11.825171941825621 42.48586811650686   
34 374 0.3448968811596125 2.270247353753091 1.8597954272420083 8.4745464605385852e+00 12.235458208069137 46.83793285636839   
35 385 0.3301254949985959 2.232012561639659 1.8597954272420083 7.0056668416597612e+00 20.699780816774755 110.46285663027147   
36 396 0.32228403542365586 2.2877576361570067 1.8597954272420083 8.6516308557606614e+00 22.672104000530034 111.97230034297634   
37 407 0.30833628383544887 2.388030147685316 1.8597954272420083 8.9083706713933477e+00 22.999682662393315 54.74109899249776   
38 418 0.303463879197287 2.403027292289888 1.8597954272420083 6.7362963665902704e+00 13.587469065294597 39.006077134897694   
