% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=1066300, Fri Mar 29 15:12:20 2019, <python>{}</python>
1 11 0.49257033242754605 0 0 0.49107963139979577 0.4878100112163585 0.4948221473381122 0.5197917810093797 0.4942425293459696 0.49013187462273733 0.49177705617447803 0.5032652399229798 0.48977870329081397 0.48357213070090926 0.4862641371265625 0.4907436487392022 0.4885770179318028
2 22 0.47748321139265637 0 0 0.47367304488438833 0.4813270663051194 0.47955494479385813 0.5003317676016585 0.47936671072969006 0.46802915355784636 0.47234377620037954 0.47645016639912435 0.47981941031187497 0.46588250600904124 0.47952635187099807 0.4778467216004243 0.4647870169683747
3 33 0.449215592807026 0 0 0.44482839829120924 0.45428741310255366 0.4441418447165526 0.47014068603365683 0.4500224844238562 0.43972558566561376 0.44297984274854785 0.44745509388547805 0.4439682709416365 0.43644680243528183 0.45094630786120016 0.4459959416137952 0.4327661313864792
4 44 0.4285988560228596 0 0 0.4230828783362932 0.4314063594881831 0.42257390220767443 0.4436778007709391 0.4223790179585111 0.4060181201790454 0.4292653121808213 0.43409290747958096 0.4219660588732518 0.4133814417753137 0.42948122678112244 0.4167326069729599 0.4114393446779609
5 55 0.39673399057894787 0 0 0.3945527245388475 0.3940562755970935 0.38122460484177695 0.40291521656370194 0.3908466019220868 0.377583960225602 0.39685794654421175 0.4035066641329124 0.3814694360069941 0.3824403405483675 0.39821110928982173 0.38279487449410654 0.37696169638584953
6 66 0.41250815633044247 0 0 0.41282644376279576 0.4127768987067175 0.3935641302633987 0.4114964459461593 0.40360337330568336 0.38917482164102524 0.4185370384808406 0.4201995928431429 0.39947651326947176 0.4046439222882461 0.4213714122690565 0.40191941389866925 0.39112930326991985
7 77 0.424572913290118 0 0 0.4233723047783695 0.4214850584836803 0.39994542758169443 0.42151793776798085 0.41476927993154494 0.39890469565233866 0.42911467564628253 0.4303011397333556 0.4327402621230915 0.4130357276989003 0.4301260778783215 0.4086413151908184 0.40885718692555467
8 88 0.40829211560191564 0 0 0.4038848944396411 0.4052434792992238 0.3862838319978915 0.4079283740552491 0.39586430816641965 0.3830233240077157 0.41787486686972936 0.4084321293523669 0.41770067643733083 0.40075887756189693 0.41321166974354506 0.38888340108321 0.38514187687049645
9 99 0.3946339790098378 0 0 0.39071584715783775 0.38793449382484463 0.3750999163257181 0.37450483771942306 0.3890703581539492 0.37103320269169277 0.4001350421915182 0.39205891752684996 0.40116169748276537 0.3902075780722946 0.4007538177896514 0.37434691585980545 0.3729418353574826
10 110 0.3708844372573686 0 0 0.3704051349052732 0.3656228389914675 0.3483430653805001 0.35374758779009574 0.3626155783479137 0.34837444905265513 0.3745913042984436 0.36796436462466486 0.3737785126315717 0.36864151026193637 0.36514471181895836 0.34415845625227875 0.35085892316103384
11 121 0.34388839855160963 0 0 0.34289663510851476 0.3381279301257516 0.3183520926271956 0.326996605755628 0.33039923707759955 0.3219162326916322 0.33736303673543516 0.3409692708072062 0.3486075852548415 0.34121397242504553 0.3381623511856603 0.3159519127351894 0.32645733557347995
12 132 0.338934862542535 0 0 0.33889172701841447 0.33237217925827484 0.3158902434108914 0.3173560939808278 0.32215116785364745 0.3185745446126131 0.33691274396205356 0.33174269442088045 0.3391597804029303 0.3389322358363588 0.33618623145628207 0.31655127176163245 0.32488260356736015
13 143 0.3209503998067307 0 0 0.3207141381977898 0.3119254530878288 0.29653885735845154 0.30631027095835056 0.3002560486521893 0.2994586514003658 0.3189748787580734 0.3068041118077698 0.3234427334352756 0.3248316119283317 0.3229703419029953 0.2973887072266393 0.3067482721522914
14 154 0.3286246892648271 0 0 0.345051864112819 0.32071146767857833 0.3052423569529559 0.31728574029876233 0.3089187327214415 0.29844197363947866 0.32344440032892363 0.31222668192821706 0.33178174688426043 0.32654731337211484 0.3370754158034458 0.30344149844761814 0.31527588477845225
15 165 0.3255273825534858 0 0 0.34778006493436475 0.3171419716076656 0.29920390896902216 0.3085882349504413 0.3040801507729531 0.2949765708263211 0.3211466958820249 0.3090987306538385 0.33146661065573035 0.31927320525592134 0.3330831292067917 0.29977535961459245 0.31031397331297667
16 176 0.33894794376089804 0 0 0.3653015632566835 0.32386066893172555 0.3196576127579614 0.31647129462151047 0.3098415277674447 0.300751984632865 0.3353577183331883 0.3180892080769021 0.3377629517363771 0.32997197499591574 0.34750552746479363 0.3318141001126144 0.3247452297265286
17 187 0.3686894004150657 0 0 0.3986029237702488 0.34807891637793825 0.3520235852871426 0.33722181656191186 0.3362694597651251 0.3268376766898435 0.3659821844356687 0.34525044041810005 0.36844423897321205 0.3653957818136712 0.3818596575223444 0.3802463509978029 0.3474297251037507
18 198 0.39731110777177475 0 0 0.43250635860519693 0.38058465521637336 0.3797524495535829 0.36775366420678623 0.3677980190181844 0.34956572928222046 0.39410381995953214 0.3698798585166463 0.38166135767567805 0.4009453738590344 0.40199016231532303 0.42732187905653196 0.3711433083705454
19 209 0.4178202986796386 0 0 0.45555813637546294 0.39611038262720116 0.3968582365703935 0.3835836595016415 0.39330993982429874 0.37058013254195615 0.41280958018774355 0.38795573398342564 0.405271785158404 0.419230871304903 0.41417979330088023 0.45978171321625894 0.389967852139785
20 220 0.4227652819908128 0 0 0.4558976651726099 0.40273603489073845 0.4019265107883677 0.387992143438463 0.3888568453888281 0.37389268999541375 0.4035427763358511 0.38871918029684854 0.41288008364989554 0.43243515151086365 0.4161677048933575 0.47255209774876267 0.39256748937210034
21 231 0.42987589295590334 0 0 0.468426922563777 0.40911221357184646 0.4061161063273134 0.38260558247288484 0.3927729332744873 0.37677753245910445 0.4079212882267013 0.3940141308523672 0.4221301369700529 0.44695494260450624 0.4206908082751 0.49054922209425805 0.39213632279557814
