% # columns="iter, evals, sigma, 0, fitness, xbest" seed=1066300, Fri Mar 29 15:12:20 2019, <python>{}</python>
1 11 0.49257033242754605 0 44.67945721537868 0.5708674907257238 0.4039072894080812 0.5651436095906699 0.903365009577587 0.2163384782983767 0.23742148426663784 0.7065433171163863 0.20685347329481663 0.5511743667949884 0.10799760491699484 0.010082603492656798 0.4553880555309304 0.6389238317507691
2 22 0.47748321139265637 0 5.857136206593734 0.7703771134242683 0.5461144590886782 0.9309849304021774 0.4618556312603379 0.43610807169175814 0.9995751224538307 0.930510816270926 0.23813202079117746 0.19815729991075381 0.7617414423176515 0.4927736208809155 0.9969669378792669 0.4393553797427
3 33 0.449215592807026 0 15.913603041947514 0.9974403337827096 0.3003882802366253 0.34962504928672844 0.7994588960623481 0.06501521721924902 0.840893017167946 0.798981647219903 0.18887780401648324 0.5390531961478386 0.507771096181395 0.0007741803939204648 0.2746177754631378 0.6877947333476144
4 44 0.4285988560228596 0 11.430185642509546 0.9636786909003959 0.0683647890449148 0.4361390838629949 0.9053733201323573 0.37652999020591377 0.594702881014396 0.5911129806879598 0.242029959624243 0.14861681897778803 0.22923594460974006 0.633858555652997 0.6645364180851396 0.8205921491109207
5 55 0.39673399057894787 0 10.395990443633456 0.10283343572181425 0.017465883872691223 0.43401474314815436 0.747336867836047 0.24070700466932407 0.7284102697057727 0.976885085838082 0.06391372527222794 0.2765344700585411 0.0728246471901266 0.9742485069242545 0.9852999885311904 0.49336900257852556
6 66 0.41250815633044247 0 8.6574313302644 0.08850921401800493 0.5608479327911755 0.381524576157016 0.9955449249587227 0.5602934557185625 0.9640678091325019 0.44249575439609246 0.2811193178772045 0.7523970659847266 0.3930520869637215 0.9872711317043597 0.986390442899055 0.26082429741774416
7 77 0.424572913290118 0 9.139904204360246 0.28031732840484497 0.19199964764710578 0.22445865204748172 0.8858211097082827 0.3341072980389481 0.8999118602507854 0.6963953359144557 0.11755049012916684 0.8752314693198098 0.01379543724776526 0.9882189308403326 0.49901791141208807 0.2712776505232236
8 88 0.40829211560191564 0 9.086730431123463 0.36328337654296433 0.32193101649135764 0.1507771374355355 0.3715585956362105 0.1847255141323867 0.9735356072228932 0.4582686614431397 0.17790729520668763 0.0936320251324364 0.26592247024498267 0.9999985666513972 0.9962818035610657 0.47815355362069756
9 99 0.3946339790098378 0 5.407794373505482 0.03976537967656576 0.06872455184450307 0.3309814047237415 0.9230753677363691 0.1423837196899011 0.8751152337343524 0.5501375839604314 0.2180087210023015 0.05821260937917516 0.5774256803525339 0.4285552733280102 0.7352437269582066 0.23456493894790093
10 110 0.3708844372573686 0 9.916475644734648 0.9980138355483998 0.021012718791690036 0.44745352016263595 0.9994288883190799 0.09129722107243549 0.9964651676868734 0.330275483169178 0.3005371808311996 0.3752814704678141 0.6603114872801634 0.8252862275993483 0.8645704225051878 0.10339150798347899
11 121 0.34388839855160963 0 6.6533287352311365 0.26879223504534056 2.6470973864340904e-05 0.5996502621146285 0.9975434727567056 0.033674320467601174 0.7605210889853644 0.8678728198967541 0.027564176348329198 0.5476110692257947 0.5667506418956811 0.9998420125717671 0.9605009363650573 0.2833431679297855
12 132 0.338934862542535 0 6.472536008068072 0.27770162111720037 0.14173705784270235 0.5667281012377695 0.8560415273367594 0.43650272421039815 0.7786990209619389 0.2749651962082301 0.40930015257812563 0.21799002244718435 0.5905915075142498 0.7198847715460721 0.5191091732815201 0.48309420795395797
13 143 0.3209503998067307 0 7.158917746446607 0.04113155486361657 0.18928194556982064 0.5406305915162354 0.4338794184965532 0.25020993212373155 0.9718179758657217 0.9225098036398427 0.061780590561481136 0.04212989268938171 0.3260445786154633 0.5696732600340801 0.9646101520740645 0.17064538100477067
14 154 0.3286246892648271 0 7.721368029403763 0.4319652967618576 0.030937101810242153 0.9495941514790729 0.25657236237205916 0.24089265073366606 0.9705689244989502 0.9986687988093743 0.03788487137022699 0.2962587323259951 0.5096872547161009 0.7562907219129287 0.9947524208202672 0.13960508729319912
15 165 0.3255273825534858 0 6.344289479926524 0.4980284396360284 0.3018768697243711 0.5834791321645765 0.8561997196239719 0.2540762878271158 0.8434974402578744 0.743020524240599 0.17174275964341817 0.21535598734374523 0.7156184574239826 0.5475378728209899 0.8175318705392891 0.4289825863506279
16 176 0.33894794376089804 0 1.8597954272420083 0.25895445054809235 0.10475541045928037 0.9016401376749572 0.944163278816852 0.10814822681932362 0.9186525948547948 0.6214064634526768 0.04296030169933357 0.18549232661467646 0.18947614917890349 0.7653008945643922 0.020365208474307575 0.02566772318848279
17 187 0.3686894004150657 0 10.665569931737332 0.6719914194103247 0.38430808005872463 0.3466250391823872 0.9739882155048663 0.2448923717136821 0.560457023609171 0.5611079992736849 0.11241835253931651 0.25156608265705 0.009797774410698479 0.8872504337124181 0.2540720093012734 0.027722155711532796
18 198 0.39731110777177475 0 7.691170366428621 0.6701093154803635 0.34990626086016896 0.9944097310993356 0.3015539948386837 0.42063007079873993 0.999500330195232 0.9826108898227355 0.006578812146757071 0.09999464683961531 0.2856947315827508 0.762807235014165 0.041479294425730125 0.3497126243871958
19 209 0.4178202986796386 0 8.625192371727335 0.3621081686488211 0.02307953425803764 0.6617081017993446 0.7166911499226134 0.23630794278070466 0.7382631530266498 0.9598706067834448 0.1216289570414309 0.07491939874803621 0.31987568870231703 0.5948303242916493 0.37610359065682186 0.22162906253653458
20 220 0.4227652819908128 0 8.467099788830057 0.9359052007408347 0.3326321346680382 0.7500860196150472 0.9942295588441558 0.34348764567651113 0.6080242437045028 0.5003696548464192 0.15346137746766808 0.0009535971353693242 0.6597233569382525 0.8907603869210137 0.4314439781523589 0.18839969497447168
21 231 0.42987589295590334 0 10.716206431208652 0.9796217053261409 0.20385172620425152 0.08036047710603988 0.9814662492964351 0.22376034422386948 0.6199529165323128 0.8895372568620936 0.39639235742561174 0.687141115091649 0.9456410139374886 0.6250564173324047 0.6490158517358973 0.26136881672290224
22 242 0.44885923150801105 0 6.2595244959164775 0.6142520840540393 0.20215297347376515 0.1688260122653149 0.2758614478513529 0.2029366790003096 0.6710561533258705 0.737583734393999 0.1577264635190049 0.502587067972448 0.6590625370373132 0.7414378377697812 0.9414165589346933 0.42033162700748716
