% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=1066300, Fri Mar 29 15:12:20 2019
1 11 0.49257033242754605 1.000046154911259 1.0 1.0 1.0000038461612426 1.000007692337278 1.0000115385281068 1.0000153847337283 1.0000192309541431 1.000023077189351 1.0000269234393524 1.0000307697041468 1.0000346159837348 1.000038462278116 1.0000423085872907 1.000046154911259
2 22 0.47748321139265637 1.0902975571362714 0.9352929050221072 0.9352929050221072 0.9550776698300931 0.980555456404557 0.9886302762920383 0.9952631236681595 1.0000078228934752 1.0000204827388357 1.0000272591558654 1.0006234856618825 1.0052370828699093 1.0123925551125978 1.047211199200986 1.0902975571362714
3 33 0.449215592807026 1.1061010678105954 0.918643579202965 0.918643579202965 0.940169221738807 0.9428515512435183 0.981229670370465 0.9865969387953993 0.9922603962807691 0.9956203989781623 0.9974083172825132 1.0029867701924933 1.0115530233740766 1.0387817563002892 1.0554466539926388 1.1061010678105954
4 44 0.4285988560228596 1.1107975613684768 0.8917845291130629 0.8917845291130629 0.9214836753571594 0.939165372561016 0.9521365411171515 0.9830127653321123 0.9884609081096432 0.9940197864535881 0.9985636693278727 1.0072429791060793 1.026689800151192 1.0316535831891804 1.0566088029635423 1.1107975613684768
5 55 0.39673399057894787 1.0963317218969022 0.8717701389140936 0.8717701389140936 0.9042364223471059 0.9320041083878625 0.9510898849091931 0.9718235402733334 0.9759874405292122 0.9888167645139838 0.9917818558417396 1.0013637851605386 1.025572786364115 1.0393927850164426 1.0739290543303532 1.0963317218969022
6 66 0.41250815633044247 1.0877910231002252 0.8657833104518369 0.8657833104518369 0.9015923379280922 0.9191782063282262 0.9328943336208126 0.9678872702993981 0.9788679513691834 0.9823416372143892 0.9900353788494708 0.9942533647754349 1.011843310408258 1.0403912346322464 1.068114943087505 1.0877910231002252
7 77 0.424572913290118 1.1116122242409172 0.8535044695842794 0.8535044695842794 0.8845628034396298 0.9214229896563918 0.9228906342353279 0.951999901512467 0.974625077182101 0.9860112105859535 0.9872108221735085 1.0006230488383472 1.0259240799361253 1.063353211849933 1.0861187023624879 1.1116122242409172
8 88 0.40829211560191564 1.1250712562072365 0.832761834996467 0.832761834996467 0.8650260112451819 0.9135892877365805 0.9167979424946721 0.9425307604375903 0.9690544694499998 0.9725611225918869 0.9890383537908759 1.0161731247556698 1.046665466739208 1.0593854969504855 1.1042095237138905 1.1250712562072365
9 99 0.3946339790098378 1.1419204812458004 0.8313547277556316 0.8313547277556316 0.8660535681120726 0.8998105474141065 0.925496403420397 0.9322903891386268 0.9384551345226537 0.9803888907341766 0.9873003050884052 1.0182029811307227 1.0204908662434815 1.049684780293638 1.131105956865489 1.1419204812458004
10 110 0.3708844372573686 1.142830407042565 0.8339435219420726 0.8339435219420726 0.8381251597213509 0.8833240340793744 0.9207254382250981 0.9398673992538494 0.9431948701010202 0.975169123624353 0.9813009912882864 1.0011986167285607 1.0254083129533262 1.056273840431138 1.126254187120963 1.142830407042565
11 121 0.34388839855160963 1.1414276655811157 0.8136897981345457 0.8136897981345457 0.8194290244160908 0.8856541792408431 0.8941512389833557 0.9350586581770818 0.9470584473110881 0.9696717213320183 0.977566046825436 0.9990124373975353 1.0193769212669435 1.0608939796225623 1.1324790839829408 1.1414276655811157
12 132 0.338934862542535 1.1320698367063007 0.8112096079083632 0.8112096079083632 0.8188776412093589 0.8595125365807701 0.8894109905565288 0.9313025342112793 0.9399044572815406 0.9529875373773481 0.990236091884862 1.0021057339545096 1.012902487998135 1.0584061590105334 1.1232041738544722 1.1320698367063007
13 143 0.3209503998067307 1.1476352092837663 0.7935724717552033 0.7935724717552033 0.8094482057553016 0.8450732146853746 0.8804947359278137 0.929127257973219 0.9426648215116288 0.9610188809315844 0.991463269700859 1.0082077182978808 1.031059577323003 1.0572922048543163 1.1263445301858241 1.1476352092837663
14 154 0.3286246892648271 1.1681610795571842 0.7945833758335954 0.7945833758335954 0.8167917058590213 0.85067764965153 0.8778147997301781 0.9235148050374581 0.9307514503060573 0.951680246541971 0.9933827215166188 0.9994947450334647 1.0038578672225191 1.0604752906296753 1.1309781308868738 1.1681610795571842
15 165 0.3255273825534858 1.18131542729021 0.7737376925098628 0.7737376925098628 0.8163632777920345 0.8346510354966634 0.8855603047825862 0.923787757180425 0.9306604824133796 0.9445969933055484 0.990573368645631 0.9990702973410814 1.028241294062896 1.066996369579318 1.1545876636162264 1.18131542729021
16 176 0.33894794376089804 1.2175569734449663 0.7642112832476782 0.7642112832476782 0.8125191985857906 0.8258185083997954 0.8714765607367272 0.9061764751190793 0.9334073517826691 0.9504222260359504 0.9926081630875779 0.9996249055737421 1.0136879422835445 1.0520281089554002 1.1499427564796643 1.2175569734449663
