Time;DP_data1x;DP_data1z;DP_data2x;DP_data2z;MP_data1x;MP_data1z;MP_data2x;MP_data2z;PP_data1x;PP_data1z;PP_data2x;PP_data2z
13,807790;0,316239;0,166785568;0,292433202;0,168714598;0,251462549;0,158668488;0,219208717;0,147464663;0,170732453;0,131951362;0,129567653;0,1113194
13,816790;0,316157;0,166692823;0,29239133;0,168709531;0,251411498;0,158744544;0,219101802;0,147582069;0,170667112;0,132010385;0,129546821;0,111319132
13,825791;0,316059;0,166649535;0,292326182;0,168731868;0,251286864;0,158880726;0,218998596;0,147784665;0,170589;0,132102266;0,129512489;0,111313291
13,834791;0,316059;0,166649535;0,292326182;0,168731868;0,251286864;0,158880726;0,218998596;0,147784665;0,170589;0,132102266;0,129512489;0,111313291
13,843792;0,315943;0,166587427;0,292176932;0,16872324;0,251144767;0,159044892;0,218796521;0,148097232;0,170481324;0,132279739;0,1294626;0,111317277
13,852792;0,315795;0,166486785;0,292050213;0,168784484;0,25098294;0,159294054;0,218600407;0,148408875;0,170351505;0,132425457;0,129422024;0,111312874
13,861793;0,315795;0,166486785;0,292050213;0,168784484;0,25098294;0,159294054;0,218600407;0,148408875;0,170351505;0,132425457;0,129422024;0,111312874
13,870793;0,315691;0,166433722;0,291954011;0,168862447;0,250848889;0,159482703;0,218468726;0,148713529;0,170245528;0,132554591;0,129404828;0,111329965
13,879794;0,315691;0,166433722;0,291954011;0,168862447;0,250848889;0,159482703;0,218468726;0,148713529;0,170245528;0,132554591;0,129404828;0,111329965
13,888794;0,315642;0,1664;0,29192245;0,169010133;0,250807762;0,159640744;0,21839565;0,148878932;0,170227334;0,13265273;0,12939623;0,111360803
13,897795;0,315642;0,1664;0,29192245;0,169010133;0,250807762;0,159640744;0,21839565;0,148878932;0,170227334;0,13265273;0,12939623;0,111360803
13,906795;0,315710;0,166029543;0,291987747;0,168670386;0,250855446;0,159431562;0,218449026;0,148763001;0,170242816;0,132560477;0,12940903;0,111324333
13,915796;0,315710;0,166029543;0,291987747;0,168670386;0,250855446;0,159431562;0,218449026;0,148763001;0,170242816;0,132560477;0,12940903;0,111324333
13,924796;0,315779;0,165844575;0,292083859;0,168514311;0,25090766;0,159336612;0,218483105;0,148691356;0,1702746;0,132515177;0,129421219;0,111318722
13,933797;0,315779;0,165844575;0,292083859;0,168514311;0,25090766;0,159336612;0,218483105;0,148691356;0,1702746;0,132515177;0,129421219;0,111318722
13,942797;0,315824;0,165781468;0,292105854;0,168422431;0,250935853;0,159300521;0,218512893;0,148650065;0,170305058;0,132512063;0,129436269;0,111324921
13,951798;0,315822;0,165781468;0,292104214;0,168422431;0,250944555;0,159312636;0,218528405;0,148668721;0,17032142;0,132533565;0,129444897;0,11132554
13,960799;0,315822;0,165762603;0,292104214;0,168433473;0,250944555;0,159312636;0,218528405;0,148668721;0,17032142;0,132533565;0,129444897;0,11132554
13,969799;0,315831;0,165829033;0,292123377;0,168513343;0,25094077;0,159341469;0,218511909;0,148708314;0,170325384;0,132552683;0,129445747;0,111352578
13,978800;0,315831;0,165829033;0,292123377;0,168513343;0,25094077;0,159341469;0,218511909;0,148708314;0,170325384;0,132552683;0,129445747;0,111352578
13,987800;0,315812;0,16585052;0,292117089;0,168531835;0,250936478;0,159356892;0,218509004;0,148721606;0,170321718;0,132562146;0,129447803;0,111350559
13,996800;0,315812;0,16585052;0,292117089;0,168531835;0,250936478;0,159356892;0,218509004;0,148721606;0,170321718;0,132562146;0,129447803;0,111350559
14,005801;0,315829;0,165825024;0,292122096;0,168510124;0,250949144;0,159358531;0,218518332;0,148716435;0,170323342;0,132549673;0,129458189;0,111330941
14,014802;0,315829;0,165825024;0,292122096;0,168510124;0,250949144;0,159358531;0,218518332;0,148716435;0,170323342;0,132549673;0,129458189;0,111330941
14,023802;0,315854;0,165783614;0,292141527;0,168476522;0,25096184;0,159332082;0,218529582;0,148665085;0,170331985;0,132536128;0,129452989;0,111337043
14,032803;0,315854;0,165783614;0,292141527;0,168476522;0,25096184;0,159332082;0,218529582;0,148665085;0,170331985;0,132536128;0,129452989;0,111337043
14,041803;0,315870;0,165765539;0,292162389;0,168460533;0,250973761;0,159322813;0,218538076;0,148655742;0,170339823;0,132534474;0,129455313;0,111351408
14,050804;0,315862;0,165748313;0,292153925;0,168427974;0,250994116;0,15931426;0,218536958;0,148647979;0,170343652;0,132541135;0,129463062;0,111343168
14,059804;0,315862;0,165748313;0,292153925;0,168427974;0,250994116;0,15931426;0,218536958;0,148647979;0,170343652;0,132541135;0,129463062;0,111343168
14,068805;0,315868;0,165788352;0,292165875;0,168476209;0,25099051;0,159337536;0,218542233;0,148667768;0,170344785;0,132545605;0,129463196;0,111353904
14,077805;0,315868;0,165788352;0,292165875;0,168476209;0,25099051;0,159337536;0,218542233;0,148667768;0,170344785;0,132545605;0,129463196;0,111353904
14,086806;0,315869;0,165781736;0,292151749;0,168442905;0,250991762;0,159333736;0,218540907;0,14866522;0,170348182;0,132534087;0,129476815;0,111329444
14,095806;0,315869;0,165781736;0,292151749;0,168442905;0,250991762;0,159333736;0,218540907;0,14866522;0,170348182;0,132534087;0,129476815;0,111329444
14,104807;0,315857;0,165729612;0,292150557;0,168412119;0,250973463;0,159313887;0,218543306;0,148660988;0,170339644;0,132527784;0,129466534;0,111320041
14,113807;0,315857;0,165729612;0,292150557;0,168412119;0,250973463;0,159313887;0,218543306;0,148660988;0,170339644;0,132527784;0,129466534;0,111320041
14,122808;0,315853;0,165708333;0,292122245;0,168379351;0,250961155;0,159263596;0,218521863;0,148632944;0,170331582;0,132518575;0,129459023;0,11130996
14,131808;0,315853;0,165708333;0,292122245;0,168379351;0,250961155;0,159263596;0,218521863;0,148632944;0,170331582;0,132518575;0,129459023;0,11130996
14,140809;0,315851;0,165719956;0,29214403;0,168409422;0,250965744;0,159298852;0,218528956;0,148654178;0,170330957;0,132525295;0,12945351;0,111328281
14,149809;0,315851;0,165719956;0,29214403;0,168409422;0,250965744;0,159298852;0,218528956;0,148654178;0,170330957;0,132525295;0,12945351;0,111328281
14,158810;0,315850;0,165742785;0,292159289;0,168460578;0,250968993;0,159324393;0,218538836;0,148668364;0,170332521;0,132531449;0,129459947;0,11133498
14,167810;0,315857;0,165755033;0,292162597;0,168448776;0,250971913;0,159300864;0,218533888;0,148655787;0,170335174;0,132532597;0,129451305;0,111348271
14,176811;0,315857;0,165755033;0,292162597;0,168448776;0,250971913;0,159300864;0,218533888;0,148655787;0,170335174;0,132532597;0,129451305;0,111348271
14,185811;0,315861;0,165713727;0,292155206;0,168402508;0,250971884;0,159263909;0,218538612;0,148642719;0,170337707;0,132523015;0,129451334;0,111348331
14,194812;0,315917;0,165539876;0,292207032;0,168235034;0,251027435;0,15911597;0,218566418;0,148546249;0,170360982;0,132474184;0,129455328;0,111339599
14,203812;0,315905;0,165524289;0,29219833;0,168225393;0,251027465;0,159119323;0,218545064;0,148539975;0,170348838;0,132470012;0,129447073;0,111324921
14,212813;0,315905;0,165524289;0,29219833;0,168225393;0,251027465;0,159119323;0,218545064;0,148539975;0,170348838;0,132470012;0,129447073;0,111324921
14,221813;0,315882;0,165524408;0,292188287;0,168235555;0,251006067;0,159130663;0,218527853;0,148546383;0,170333549;0,132472426;0,129433557;0,111318357
14,230814;0,315882;0,165524408;0,292188287;0,168235555;0,251006067;0,159130663;0,218527853;0,148546383;0,170333549;0,132472426;0,129433557;0,111318357
14,239815;0,315872;0,165519327;0,292160124;0,168231398;0,250988364;0,159133583;0,218515918;0,148551792;0,170318618;0,132476136;0,129419401;0,111317091
14,248815;0,315862;0,165513858;0,292147875;0,168231398;0,25098896;0,159024224;0,218503743;0,148549214;0,170296848;0,132462725;0,129408345;0,111316629
14,257815;0,315862;0,165513858;0,292147875;0,168219835;0,25098896;0,159024224;0,218503743;0,148549214;0,170296848;0,132462725;0,129408345;0,111316629
14,266816;0,315852;0,165513858;0,292147875;0,168219835;0,250949085;0,159094498;0,218494177;0,148543134;0,170277789;0,132452816;0,129397914;0,111308448
14,275816;0,315852;0,16549243;0,292142928;0,168206722;0,250949085;0,159094498;0,218494177;0,148543134;0,170277789;0,132452816;0,129397914;0,111308448
14,284817;0,315843;0,165469781;0,292118728;0,168206722;0,250937998;0,159084201;0,218483597;0,148537695;0,170277894;0,132450879;0,129384547;0,111295998
14,293818;0,315843;0,165469781;0,292118728;0,16820237;0,250937998;0,159084201;0,218483597;0,148537695;0,170277894;0,132450879;0,129384547;0,111295998
14,302818;0,315829;0,165444046;0,292123437;0,168173715;0,250934452;0,159096748;0,218472242;0,14854075;0,170257702;0,132444277;0,129374817;0,111287713
14,311819;0,315799;0,165456012;0,292112529;0,168194786;0,250922769;0,159101561;0,218446866;0,148543999;0,170247689;0,132448584;0,129367068;0,111285366
14,320819;0,315794;0,165439457;0,292091697;0,168201879;0,250910312;0,159102485;0,218437776;0,148537889;0,170242995;0,132448941;0,129365385;0,111281306
14,329820;0,315794;0,165444642;0,292095721;0,168170959;0,250913918;0,159114048;0,218438387;0,148561791;0,170241877;0,132455006;0,129366681;0,111283496
14,338820;0,315794;0,165444642;0,292095721;0,168170959;0,250913918;0,159114048;0,218438387;0,148561791;0,170241877;0,132455006;0,129366681;0,111283496
14,347821;0,315795;0,165432364;0,292098343;0,168172017;0,250915349;0,159122288;0,218435228;0,148562819;0,170243666;0,132464886;0,12937054;0,111287318
14,356821;0,315795;0,165432364;0,292098343;0,168172017;0,250915349;0,159122288;0,218435228;0,148562819;0,170243666;0,132464886;0,12937054;0,111287318
14,365822;0,315781;0,165407583;0,292074382;0,168167531;0,25089103;0,159160316;0,218400806;0,148587361;0,170229271;0,132482648;0,129367486;0,11128176
14,374822;0,315781;0,165407583;0,292074382;0,168167531;0,25089103;0,159160316;0,218400806;0,148587361;0,170229271;0,132482648;0,129367486;0,11128176
14,383823;0,315609;0,165306568;0,29193148;0,168119669;0,250706702;0,159209818;0,218160093;0,148877993;0,170080572;0,132630467;0,129317194;0,111265361
14,392823;0,315472;0,164829746;0,291795611;0,167871088;0,250522077;0,159351021;0,217906058;0,149198502;0,169932097;0,132805407;0,129268482;0,111258112
14,401824;0,315472;0,164829746;0,291795611;0,167871088;0,250522077;0,159351021;0,217906058;0,149198502;0,169932097;0,132805407;0,129268482;0,111258112
14,410824;0,315273;0,164500028;0,291653663;0,167799801;0,250298172;0,159584716;0,217619434;0,149641171;0,169763044;0,133012488;0,129218414;0,111257151
14,419825;0,315273;0,164500028;0,291653663;0,167799801;0,250298172;0,159584716;0,217619434;0,149641171;0,169763044;0,133012488;0,129218414;0,111257151
14,428825;0,315093;0,164252535;0,291479558;0,167809084;0,250107974;0,159877732;0,217382208;0,150138706;0,169632763;0,13326326;0,129193261;0,111279547
14,437826;0,314755;0,16334714;0,291256011;0,167519331;0,249752089;0,160291269;0,216877162;0,151008442;0,169341683;0,133718148;0,129119322;0,111295477
14,446826;0,314755;0,16334714;0,291256011;0,167519331;0,249752089;0,160291269;0,216877162;0,151008442;0,169341683;0,133718148;0,129119322;0,111295477
14,455827;0,314550;0,162772462;0,291108996;0,167179793;0,249538541;0,160330042;0,216583833;0,151346326;0,169199124;0,133891732;0,129076555;0,111292206
14,464828;0,314550;0,162772462;0,291108996;0,167179793;0,249538541;0,160330042;0,216583833;0,151346326;0,169199124;0,133891732;0,129076555;0,111292206
14,473828;0,314357;0,162306145;0,290935934;0,166913077;0,249342158;0,16045101;0,216327459;0,151715055;0,169059545;0,134086415;0,129040614;0,111295402
14,482828;0,314357;0,162306145;0,290935934;0,166913077;0,249342158;0,16045101;0,216327459;0,151715055;0,169059545;0,134086415;0,129040614;0,111295402
14,491829;0,314115;0,161882415;0,290760577;0,166805103;0,249118075;0,160631582;0,21605204;0,152146205;0,16886434;0,134286106;0,128991812;0,111293927
14,500829;0,313778;0,16149123;0,290500283;0,166708767;0,248787552;0,16090256;0,215640426;0,152694926;0,168675572;0,13457799;0,128930986;0,111310832
14,509830;0,313374;0,16122888;0,290134251;0,166701019;0,248379141;0,161312893;0,215181872;0,153376237;0,168379828;0,134909987;0,128856838;0,111322299
14,518830;0,312885;0,16122888;0,290134251;0,166701019;0,247949958;0,16182451;0,214691475;0,154123411;0,168077856;0,135278195;0,128776491;0,111334786
14,527831;0,312885;0,161030248;0,289712697;0,16678232;0,247949958;0,16182451;0,214691475;0,154123411;0,168077856;0,135278195;0,128776491;0,111334786
14,536832;0,312885;0,161030248;0,289712697;0,16678232;0,247949958;0,16182451;0,214691475;0,154123411;0,168077856;0,135278195;0,128776491;0,111334786
14,545832;0,312369;0,161074772;0,289271683;0,167091802;0,247481495;0,162394315;0,214170337;0,154895559;0,167788655;0,135666281;0,128689036;0,111340709
14,554832;0,311863;0,161314189;0,288812965;0,167514607;0,246992916;0,162997097;0,213657871;0,15567182;0,167485878;0,136037633;0,128607571;0,111337982
14,563833;0,311863;0,161314189;0,288812965;0,167514607;0,246992916;0,162997097;0,213657871;0,15567182;0,167485878;0,136037633;0,128607571;0,111337982
14,572834;0,311364;0,16170387;0,288327157;0,16798532;0,246515378;0,163649485;0,213140026;0,156369165;0,167156562;0,136374116;0,128535435;0,111359857
14,581834;0,311364;0,16170387;0,288327157;0,16798532;0,246515378;0,163649485;0,213140026;0,156369165;0,167156562;0,136374116;0,128535435;0,111359857
14,590834;0,310874;0,162141383;0,287856221;0,168498799;0,246029988;0,164251477;0,212622136;0,157071337;0,166882291;0,136729136;0,128469214;0,111385092
14,599835;0,310874;0,162141383;0,287856221;0,168498799;0,246029988;0,164251477;0,212622136;0,157071337;0,166882291;0,136729136;0,128469214;0,111385092
14,608836;0,310391;0,162611842;0,287399679;0,169033155;0,245587945;0,164855659;0,212188169;0,157741681;0,166597694;0,137046665;0,128406316;0,111384183
14,617836;0,310391;0,162611842;0,287399679;0,169033155;0,245587945;0,164855659;0,212188169;0,157741681;0,166597694;0,137046665;0,128406316;0,111384183
14,626837;0,310003;0,163123026;0,287052691;0,169628799;0,245223522;0,165447742;0,211850807;0,158277348;0,166403979;0,137309462;0,128365129;0,111399166
14,635837;0,310003;0,163123026;0,287052691;0,169628799;0,245223522;0,165447742;0,211850807;0,158277348;0,166403979;0,137309462;0,128365129;0,111399166
14,644838;0,309793;0,163653135;0,286837667;0,170154408;0,244979963;0,165872633;0,211629853;0,158676803;0,166275442;0,137478709;0,128349006;0,11141564
14,653838;0,309793;0,163653135;0,286837667;0,170154408;0,244979963;0,165872633;0,211629853;0,158676803;0,166275442;0,137478709;0,128349006;0,11141564
14,662838;0,309648;0,164064497;0,286678523;0,170573726;0,244863689;0,166198611;0,211521551;0,158891663;0,166201353;0,137580395;0,128338486;0,111423992
14,671839;0,309648;0,164064497;0,286678523;0,170573726;0,244863689;0,166198611;0,211521551;0,158891663;0,166201353;0,137580395;0,128338486;0,111423992
14,680840;0,309578;0,164210424;0,286612183;0,170701474;0,244804814;0,166331187;0,211469695;0,158951908;0,166169211;0,137618124;0,128334507;0,111423112
14,689840;0,309578;0,164210424;0,286612183;0,170701474;0,244804814;0,166331187;0,211469695;0,158951908;0,166169211;0,137618124;0,128334507;0,111423112
14,698841;0,309590;0,164147273;0,286629826;0,170665234;0,244821861;0,166303873;0,211479455;0,158950105;0,166179493;0,137604341;0,128339335;0,111419253
14,707841;0,309590;0,164147273;0,286629826;0,170665234;0,244821861;0,166303873;0,211479455;0,158950105;0,166179493;0,137604341;0,128339335;0,111419253
14,716842;0,309638;0,164015397;0,286677271;0,170565933;0,244862661;0,16619949;0,211515278;0,158885852;0,166205183;0,137571469;0,128344238;0,111410782
14,725842;0,309638;0,164015397;0,286677271;0,170565933;0,244862661;0,16619949;0,211515278;0,158885852;0,166205183;0,137571469;0,128344238;0,111410782
14,734843;0,309681;0,163983032;0,286698312;0,170518771;0,244886041;0,166168481;0,211551711;0,158884466;0,16621992;0,137567967;0,128353834;0,111416951
14,743843;0,309681;0,163983032;0,286698312;0,170518771;0,244886041;0,166168481;0,211551711;0,158884466;0,16621992;0,137567967;0,128353834;0,111416951
14,752844;0,309676;0,164047927;0,286706954;0,170586675;0,244890749;0,166219682;0,211559445;0,158907697;0,166227445;0,137588799;0,128363252;0,111434333
14,761844;0,309676;0,164047927;0,286706954;0,170586675;0,244890749;0,166219682;0,211559445;0,158907697;0,166227445;0,137588799;0,128363252;0,111434333
14,770845;0,309682;0,164104149;0,286723793;0,170613408;0,244896695;0,16625075;0,211570561;0,15892534;0,166232944;0,137606293;0,128372729;0,111451432
14,779845;0,309682;0,164104149;0,286723793;0,170613408;0,244896695;0,16625075;0,211570561;0,15892534;0,166232944;0,137606293;0,128372729;0,111451432
14,788846;0,309707;0,16407524;0,286734521;0,170611933;0,244923115;0,166234761;0,211590081;0,158913553;0,166249067;0,137601197;0,128382623;0,111456014
14,797846;0,309707;0,16407524;0,286734521;0,170611933;0,244923115;0,166234761;0,211590081;0,158913553;0,166249067;0,137601197;0,128382623;0,111456014
14,806847;0,309731;0,164005309;0,286762387;0,170548499;0,244943902;0,166182816;0,211603671;0,158883289;0,166259557;0,137579858;0,128382146;0,111449406
14,815847;0,309731;0,164005309;0,286762387;0,170548499;0,244943902;0,166182816;0,211603671;0,158883289;0,166259557;0,137579858;0,128382146;0,111449406
14,824848;0,309736;0,163979664;0,286771804;0,170522317;0,244951636;0,166157097;0,211608782;0,158845946;0,166263491;0,137564689;0,128378749;0,11143931
14,833848;0,309736;0,163979664;0,286771804;0,170522317;0,244951636;0,166157097;0,211608782;0,158845946;0,166263491;0,137564689;0,128378749;0,11143931
14,842849;0,309742;0,163968936;0,286783934;0,17051284;0,244953707;0,166150913;0,211610764;0,158835605;0,166262761;0,137556583;0,128376707;0,111433163
14,851850;0,309742;0,163968936;0,286783934;0,17051284;0,244953707;0,166150913;0,211610764;0,158835605;0,166262761;0,137556583;0,128376707;0,111433163
14,860850;0,309738;0,163959265;0,286770254;0,170503676;0,244950071;0,166145146;0,211609945;0,158823565;0,166275382;0,137554377;0,12837334;0,111432791
14,869850;0,309738;0,163959265;0,286770254;0,170503676;0,244950071;0,166145146;0,211609945;0,158823565;0,166275382;0,137554377;0,12837334;0,111432791
14,878851;0,309739;0,163956314;0,286773056;0,170529217;0,244951278;0,16613853;0,211609244;0,158816382;0,166253924;0,137540683;0,128369331;0,111429378
14,887851;0,309739;0,163956314;0,286773056;0,170529217;0,244951278;0,16613853;0,211609244;0,158816382;0,166253924;0,137540683;0,128369331;0,111429378
14,896852;0,309743;0,1639539;0,286773622;0,170497224;0,244956583;0,166133642;0,211618334;0,158797637;0,166256264;0,137539223;0,128368556;0,111431547
14,905853;0,309766;0,163959786;0,286797106;0,170497388;0,244979724;0,166113436;0,211646587;0,158759847;0,166284144;0,137524679;0,128372014;0,111432098
14,914853;0,309766;0,163959786;0,286797106;0,170497388;0,244979724;0,166113436;0,211646587;0,158759847;0,166284144;0,137524679;0,128372014;0,111432098
14,923854;0,309798;0,163921073;0,28684175;0,170478612;0,245040238;0,166085556;0,211687788;0,158704713;0,166308075;0,137502775;0,128378123;0,111429997
14,932854;0,309798;0,163921073;0,28684175;0,170478612;0,245040238;0,166085556;0,211687788;0,158704713;0,166308075;0,137502775;0,128378123;0,111429997
14,941854;0,309879;0,163876638;0,28692013;0,170395344;0,245138586;0,166000232;0,211786672;0,158663824;0,16636093;0,137444228;0,128400296;0,111440606
14,950855;0,309879;0,163876638;0,28692013;0,170395344;0,245138586;0,166000232;0,211786672;0,158663824;0,16636093;0,137444228;0,128400296;0,111440606
14,959856;0,309989;0,16396147;0,287008345;0,170442432;0,245238319;0,165986985;0,211887524;0,15855673;0,166423172;0,137418628;0,128427073;0,111459844
14,968856;0,309989;0,16396147;0,287008345;0,170442432;0,245238319;0,165986985;0,211887524;0,15855673;0,166423172;0,137418628;0,128427073;0,111459844
14,977857;0,310110;0,163994685;0,287129909;0,170455098;0,245356113;0,165921628;0,212055206;0,158423468;0,166509733;0,137368411;0,128455997;0,11147625
14,986857;0,310110;0,163994685;0,287129909;0,170455098;0,245356113;0,165921628;0,212055206;0,158423468;0,166509733;0,137368411;0,128455997;0,11147625
14,995858;0,310260;0,163931921;0,287293375;0,170359507;0,245500177;0,165793672;0,212190628;0,158256248;0,166588366;0,137263894;0,128480598;0,111479141
15,004858;0,310409;0,163755506;0,287404299;0,17019248;0,24565649;0,16560708;0,212320805;0,158058897;0,166670904;0,137179673;0,128504828;0,111481085
15,013859;0,310409;0,163755506;0,287404299;0,17019248;0,24565649;0,16560708;0,212320805;0,158058897;0,166670904;0,137179673;0,128504828;0,111481085
15,022859;0,310491;0,16360338;0,287500054;0,17004171;0,245737284;0,165471599;0,21244289;0,157919735;0,166758716;0,137140512;0,128515214;0,111477323
15,031860;0,310523;0,1635001;0,287531555;0,16992566;0,245776147;0,165396228;0,212462693;0,157863706;0,166765362;0,137102723;0,128519893;0,111473709
15,040860;0,310523;0,1635001;0,287531555;0,16992566;0,245776147;0,165396228;0,212462693;0,157863706;0,166765362;0,137102723;0,128519893;0,111473709
15,049861;0,310525;0,163490161;0,2875337;0,16991578;0,245772809;0,165403426;0,212467223;0,157875285;0,16676417;0,137100115;0,128516898;0,111474954
15,058861;0,310500;0,16353111;0,287525713;0,170007601;0,245750844;0,165432379;0,212439433;0,157893717;0,166748077;0,137113407;0,128511831;0,111477062
15,067862;0,310500;0,16353111;0,287525713;0,170007601;0,245750844;0,165432379;0,212439433;0,157893717;0,166748077;0,137113407;0,128511831;0,111477062
15,076862;0,310475;0,163542926;0,287481487;0,170005932;0,245722771;0,165452838;0,212405473;0,15791139;0,166733399;0,137126759;0,128500432;0,11147172
15,085863;0,310475;0,163542926;0,287481487;0,170005932;0,245722771;0,165452838;0,212405473;0,15791139;0,166733399;0,137126759;0,128500432;0,11147172
15,094863;0,310405;0,163450778;0,287419915;0,169906169;0,245644212;0,165403128;0,212330997;0,157939002;0,166674465;0,137118563;0,128473282;0,111452088
15,103864;0,310405;0,163450778;0,287419915;0,169906169;0,245644212;0,165403128;0,212330997;0,157939002;0,166674465;0,137118563;0,128473282;0,111452088
15,112864;0,310379;0,163448706;0,287402123;0,169912204;0,245622545;0,165409505;0,212292999;0,157954708;0,166647613;0,137129441;0,128466323;0,111447498
15,121865;0,310379;0,163448706;0,287402123;0,169912204;0,245622545;0,165409505;0,212292999;0,157954708;0,166647613;0,137129441;0,128466323;0,111447498
15,130865;0,310360;0,163462743;0,287378699;0,169936985;0,245604098;0,165429637;0,212289616;0,157964751;0,166631982;0,137137249;0,12846148;0,111447021
15,139866;0,310360;0,163462743;0,287378699;0,169936985;0,245604098;0,165429637;0,212289616;0,157964751;0,166631982;0,137137249;0,12846148;0,111447021
15,148866;0,310347;0,163461342;0,287363827;0,16993463;0,245588794;0,16544278;0,212264106;0,158003435;0,166617036;0,13714844;0,128456116;0,111449599
15,157867;0,310347;0,163461342;0,287363827;0,16993463;0,245588794;0,16544278;0,212264106;0,158003435;0,166617036;0,13714844;0,128456116;0,111449599
15,166867;0,310348;0,163463414;0,287376672;0,16994001;0,245593354;0,165479481;0,212266684;0,158012524;0,166620925;0,137151569;0,128459021;0,111454003
15,175868;0,310348;0,163463414;0,287376672;0,16994001;0,245593354;0,165479481;0,212266684;0,158012524;0,166620925;0,137151569;0,128459021;0,111454003
15,184869;0,310345;0,163448304;0,287376106;0,16993174;0,245588005;0,165441662;0,212264851;0,158005998;0,166618124;0,137151197;0,128457144;0,111450098
15,193869;0,310345;0,163448304;0,287376106;0,16993174;0,245588005;0,165441662;0,212264851;0,158005998;0,166618124;0,137151197;0,128457144;0,111450098
15,202869;0,310329;0,163435072;0,287360877;0,169924617;0,245573297;0,165477157;0,21225749;0,158001333;0,16661483;0,137153059;0,128452465;0,111445881
15,211870;0,310329;0,163435072;0,287360877;0,169924617;0,245573297;0,165477157;0,21225749;0,158001333;0,16661483;0,137153059;0,128452465;0,111445881
15,220870;0,310314;0,163432255;0,287337273;0,169921249;0,245537877;0,165463954;0,212232605;0,158030868;0,166599095;0,137161702;0,128449425;0,111444876
15,229871;0,310314;0,163432255;0,287337273;0,169921249;0,245537877;0,165463954;0,212232605;0,158030868;0,166599095;0,137161702;0,128449425;0,111444876
15,238872;0,310296;0,163439989;0,287337959;0,169981435;0,245518267;0,165497795;0,212186888;0,15806362;0,166588888;0,137176424;0,128443554;0,111445315
15,247872;0,310296;0,163439989;0,287337959;0,169981435;0,245518267;0,165497795;0,212186888;0,15806362;0,166588888;0,137176424;0,128443554;0,111445315
15,256873;0,310297;0,163479373;0,287341893;0,170023054;0,2455201;0,165535703;0,212200031;0,158149406;0,166588917;0,137207314;0,128453031;0,11146231
15,265873;0,310298;0,163479373;0,287341893;0,170023054;0,245518804;0,165543035;0,212192684;0,158115894;0,16659148;0,137212604;0,128456175;0,111466289
15,274874;0,310298;0,163476869;0,287333041;0,170019984;0,245518804;0,165543035;0,212192684;0,158115894;0,16659148;0,137212604;0,128456175;0,111466289
15,283874;0,310298;0,163485974;0,287339032;0,170029283;0,24551627;0,165548906;0,212188214;0,158107609;0,166590899;0,137218073;0,12845847;0,111469299
15,292875;0,310293;0,16349408;0,287324756;0,17003493;0,245515063;0,16556637;0,212184966;0,158175677;0,166588649;0,137226433;0,128461331;0,111474916
15,301875;0,310293;0,16349408;0,287324756;0,17003493;0,245515063;0,16556637;0,212184966;0,158175677;0,166588649;0,137226433;0,128461331;0,111474916
15,310876;0,310265;0,163506821;0,287302852;0,17004396;0,245491505;0,165576994;0,21215567;0,158187419;0,166575059;0,137235865;0,128455043;0,111469083
15,319876;0,310251;0,163514629;0,287289977;0,170052856;0,245478287;0,165602654;0,212150976;0,15820466;0,166567147;0,137239918;0,128451884;0,111467823
15,328877;0,310270;0,163532838;0,287304968;0,170064181;0,245499328;0,165594906;0,212170139;0,158202305;0,166579038;0,137238666;0,128460631;0,11147406
15,337877;0,310270;0,163532838;0,287304968;0,170064181;0,245499328;0,165594906;0,212170139;0,158202305;0,166579038;0,137238666;0,128460631;0,11147406
15,346878;0,310406;0,163697541;0,287412852;0,17016086;0,245637774;0,16560556;0,212317705;0,158063591;0,166664526;0,137185857;0,12849097;0,11149323
15,355878;0,310617;0,163867474;0,287602723;0,170224234;0,245842457;0,165527284;0,212551162;0,157882646;0,16681467;0,13710539;0,128536567;0,111540802
15,364879;0,310617;0,163867474;0,287602723;0,170224234;0,245842457;0,165527284;0,212551162;0,157882646;0,16681467;0,13710539;0,128536567;0,111540802
15,373879;0,310920;0,163954705;0,287883699;0,170215875;0,246152788;0,165338114;0,212914139;0,157520309;0,167014554;0,136926979;0,128610194;0,111543849
15,382880;0,311335;0,163875476;0,288266271;0,170026615;0,24656935;0,164948478;0,213378921;0,156948596;0,167304829;0,136637866;0,128702626;0,111586846
15,391880;0,311827;0,163646415;0,288744032;0,169710681;0,247036651;0,164365053;0,213868961;0,15624705;0,167593658;0,136324599;0,128813356;0,111608461
15,400881;0,311827;0,163646415;0,288744032;0,169710681;0,247036651;0,164365053;0,213868961;0,15624705;0,167593658;0,136324599;0,128813356;0,111608461
15,409881;0,312302;0,163276404;0,289203763;0,169227913;0,24751471;0,163792804;0,214346319;0,155579016;0,167924449;0,136020079;0,128892049;0,111624762
15,418882;0,312774;0,162808001;0,289644599;0,168653131;0,247999772;0,163152695;0,214852557;0,154866949;0,168228194;0,135689959;0,128976509;0,111619808
15,427882;0,313234;0,162318081;0,290098578;0,168105081;0,248411357;0,162501499;0,215311453;0,154174536;0,16848366;0,135369495;0,129046798;0,111617826
15,436883;0,313234;0,162318081;0,290098578;0,168105081;0,248411357;0,162501499;0,215311453;0,154174536;0,16848366;0,135369495;0,129046798;0,111617826
15,445884;0,313655;0,16181089;0,290495753;0,167556733;0,248843461;0,161906883;0,215685874;0,15358226;0,168744415;0,135051101;0,129141659;0,111641243
